valid_time	latitude	longitude	tcc
1672599600	32.42	72.17	0.0
1672599600	32.42	72.42	0.0
1672599600	32.42	72.67	0.0
1672599600	32.17	72.17	0.0
1672599600	32.17	72.42	0.0
1672599600	32.17	72.67	0.0
1672599600	31.92	72.17	0.0
1672599600	31.92	72.42	0.0
1672599600	31.92	72.67	0.0
1672686000	32.42	72.17	0.0
1672686000	32.42	72.42	0.0
1672686000	32.42	72.67	0.0
1672686000	32.17	72.17	0.0
1672686000	32.17	72.42	0.0
1672686000	32.17	72.67	0.0
1672686000	31.92	72.17	0.0
1672686000	31.92	72.42	0.0
1672686000	31.92	72.67	0.0
1672772400	32.42	72.17	0.0
1672772400	32.42	72.42	0.0
1672772400	32.42	72.67	0.0
1672772400	32.17	72.17	0.0
1672772400	32.17	72.42	0.0
1672772400	32.17	72.67	0.0
1672772400	31.92	72.17	0.0
1672772400	31.92	72.42	0.0
1672772400	31.92	72.67	0.0
1672858800	32.42	72.17	0.0
1672858800	32.42	72.42	0.0
1672858800	32.42	72.67	0.0
1672858800	32.17	72.17	0.0
1672858800	32.17	72.42	0.0
1672858800	32.17	72.67	0.0
1672858800	31.92	72.17	0.0
1672858800	31.92	72.42	0.0
1672858800	31.92	72.67	0.0
1672945200	32.42	72.17	0.0
1672945200	32.42	72.42	0.0
1672945200	32.42	72.67	0.0
1672945200	32.17	72.17	0.0
1672945200	32.17	72.42	0.0
1672945200	32.17	72.67	0.0
1672945200	31.92	72.17	0.0
1672945200	31.92	72.42	0.0
1672945200	31.92	72.67	0.0
1673031600	32.42	72.17	0.15730923
1673031600	32.42	72.42	0.2207095
1673031600	32.42	72.67	0.2832324
1673031600	32.17	72.17	0.043951698
1673031600	32.17	72.42	0.093115516
1673031600	32.17	72.67	0.08375425
1673031600	31.92	72.17	0.041426368
1673031600	31.92	72.42	0.0356204
1673031600	31.92	72.67	0.0270297
1673118000	32.42	72.17	0.009919357
1673118000	32.42	72.42	0.01967926
1673118000	32.42	72.67	0.067145534
1673118000	32.17	72.17	0.0033542626
1673118000	32.17	72.42	0.008706283
1673118000	32.17	72.67	0.01944847
1673118000	31.92	72.17	1.2587709E-5
1673118000	31.92	72.42	0.015662383
1673118000	31.92	72.67	0.027192306
1673204400	32.42	72.17	0.03349409
1673204400	32.42	72.42	0.036704157
1673204400	32.42	72.67	0.06387624
1673204400	32.17	72.17	0.010273073
1673204400	32.17	72.42	0.013494585
1673204400	32.17	72.67	0.05555925
1673204400	31.92	72.17	0.011676881
1673204400	31.92	72.42	0.010283563
1673204400	31.92	72.67	0.05241785
1673290800	32.42	72.17	0.0
1673290800	32.42	72.42	0.0
1673290800	32.42	72.67	0.014221907
1673290800	32.17	72.17	0.0
1673290800	32.17	72.42	0.0
1673290800	32.17	72.67	0.0093541145
1673290800	31.92	72.17	0.0
1673290800	31.92	72.42	0.0
1673290800	31.92	72.67	0.009377003
1673377200	32.42	72.17	0.99524695
1673377200	32.42	72.42	0.99860257
1673377200	32.42	72.67	0.99860615
1673377200	32.17	72.17	0.9913903
1673377200	32.17	72.42	0.9958562
1673377200	32.17	72.67	0.9965697
1673377200	31.92	72.17	0.9975105
1673377200	31.92	72.42	0.99396735
1673377200	31.92	72.67	0.99415773
1673463600	32.42	72.17	0.6671869
1673463600	32.42	72.42	0.6381342
1673463600	32.42	72.67	0.52034396
1673463600	32.17	72.17	0.44421023
1673463600	32.17	72.42	0.47585696
1673463600	32.17	72.67	0.46448916
1673463600	31.92	72.17	0.41704196
1673463600	31.92	72.42	0.36448306
1673463600	31.92	72.67	0.35355777
1673550000	32.42	72.17	0.061815824
1673550000	32.42	72.42	0.06820735
1673550000	32.42	72.67	0.14624271
1673550000	32.17	72.17	0.046375837
1673550000	32.17	72.42	0.04726466
1673550000	32.17	72.67	0.042111006
